time_s,injected_current_A,voltage_Node_1_V,voltage_Node_2_V,i1_Line_1_e1_A,i2_Line_1_e1_A
1.9249999999999999e-04,1.9158924317224535e+03,2.8076898952902935e+04,2.8339504579350811e+04,1.8004142936374906e+03,2.3095655934204012e+02
1.9300000000000000e-04,1.9018974312192984e+03,2.7876183993947488e+04,2.8136915081055697e+04,1.7872620696441254e+03,2.2927089505346066e+02
1.9349999999999999e-04,1.8880046598579479e+03,2.7676920511112206e+04,2.7935793298923374e+04,1.7742058847299718e+03,2.2759751378329076e+02
1.9400000000000000e-04,1.8742133708861991e+03,2.7479103311489584e+04,2.7736126834621755e+04,1.7612450691032900e+03,2.2593638449929864e+02
1.9450000000000001e-04,1.8605228230066455e+03,2.7282718164698999e+04,2.7537908231825168e+04,1.7483790007566654e+03,2.2428737382759113e+02
1.9500000000000000e-04,1.8469322803368259e+03,2.7087758775835209e+04,2.7341125183392352e+04,1.7356069785992267e+03,2.2265043914212146e+02
1.9550000000000001e-04,1.8334410123696734e+03,2.6894209808421765e+04,2.7145769487608413e+04,1.7229283114896762e+03,2.2102543655473107e+02
1.9599999999999999e-04,1.8200482939342503e+03,2.6702064258447885e+04,2.6951827971221763e+04,1.7103422400089944e+03,2.1941231711682286e+02
1.9650000000000001e-04,1.8067534051567648e+03,2.6511307291033161e+04,2.6759291862561498e+04,1.6978480630429490e+03,2.1781094280451606e+02
1.9699999999999999e-04,1.7935556314218834e+03,2.6321933060542236e+04,2.6568148299197339e+04,1.6854450718566623e+03,2.1622127613958145e+02
1.9750000000000000e-04,1.7804542633343140e+03,2.6133928266360766e+04,2.6378389414899779e+04,1.6731326498730732e+03,2.1464319375613150e+02
1.9799999999999999e-04,1.7674485966806776e+03,2.5947287843466249e+04,2.6190003566154315e+04,1.6609101644956045e+03,2.1307666459610329e+02
1.9850000000000000e-04,1.7545379323916557e+03,2.5761998481982650e+04,2.6002983621101419e+04,1.6487770268451873e+03,2.1152156423057357e+02
1.9900000000000001e-04,1.7417215765044150e+03,2.5578054113034064e+04,2.5817318024648652e+04,1.6367325760311692e+03,2.0997785102938730e+02
1.9950000000000000e-04,1.7289988401253065e+03,2.5395440425501205e+04,2.5632998967801708e+04,1.6247761603944032e+03,2.0844539104646339e+02
2.0000000000000001e-04,1.7163690393928332e+03,2.5214150707410510e+04,2.5450014111854056e+04,1.6129070662234290e+03,2.0692413691074597e+02
2.0049999999999999e-04,1.7038314954408975e+03,2.5034171113677909e+04,2.5268355132362034e+04,1.6011246331417501e+03,2.0541396010513745e+02
2.0100000000000001e-04,1.6913855343623063e+03,2.4855495990759289e+04,2.5088009981125819e+04,1.5894281940204460e+03,2.0391482372735430e+02
2.0149999999999999e-04,1.6790304871725500e+03,2.4678112898235613e+04,2.4908971162650651e+04,1.5778171658100173e+03,2.0242661267819011e+02
2.0200000000000000e-04,1.6667656897738425e+03,2.4502016894100234e+04,2.4731227745072563e+04,1.5662909510037698e+03,2.0094929589699825e+02
2.0249999999999999e-04,1.6545904829194296e+03,2.4327195535630901e+04,2.4554772904036017e+04,1.5548489919873255e+03,1.9948275737473443e+02
2.0300000000000000e-04,1.6425042121781466e+03,2.4153642968687960e+04,2.4379595793502973e+04,1.5434906657733595e+03,1.9802695643355770e+02
2.0350000000000001e-04,1.6305062278992482e+03,2.3981345848133893e+04,2.4205688975805868e+04,1.5322153579305095e+03,1.9658176848792584e+02
2.0400000000000000e-04,1.6185958851774853e+03,2.3810297738577523e+04,2.4033040898952757e+04,1.5210223978315369e+03,1.9514714766362295e+02
2.0450000000000001e-04,1.6067725438184414e+03,2.3640485727920655e+04,2.3861643660956302e+04,1.5099111635138622e+03,1.9372297439969719e+02
2.0500000000000000e-04,1.5950355683041234e+03,2.3471904344922597e+04,2.3691485981473514e+04,1.4988810270825206e+03,1.9230921234551118e+02
2.0550000000000001e-04,1.5833843277587980e+03,2.3304541960406328e+04,2.3522560715369109e+04,1.4879314371155720e+03,1.9090575419360533e+02
2.0599999999999999e-04,1.5718181959150866e+03,2.3138393749147566e+04,2.3354857602198474e+04,1.4770618292012875e+03,1.8951256888511026e+02
2.0650000000000000e-04,1.5603365510802962e+03,2.2973448086341799e+04,2.3188370108140607e+04,1.4662716752102490e+03,1.8812954834882447e+02
2.0699999999999999e-04,1.5489387761030105e+03,2.2809699320671785e+04,2.3023088056162731e+04,1.4555603878952620e+03,1.8675665280443133e+02
2.0750000000000000e-04,1.5376242583399078e+03,2.2647135018438792e+04,2.2859004359046081e+04,1.4449273879282059e+03,1.8539376649516080e+02
2.0799999999999999e-04,1.5263923896228407e+03,2.2485749005252663e+04,2.2696108207207311e+04,1.4343720453153260e+03,1.8404084495610402e+02
2.0850000000000000e-04,1.5152425662261385e+03,2.2325529249773499e+04,2.2534392097268137e+04,1.4238937743238575e+03,1.8269777707846782e+02
2.0900000000000001e-04,1.5041741888341612e+03,2.2166470452527239e+04,2.2373845473763926e+04,1.4134919840669800e+03,1.8136452702588082e+02
2.0950000000000000e-04,1.4931866625090845e+03,2.2008561750349567e+04,2.2214461521993064e+04,1.4031661529436196e+03,1.8004099484604927e+02
2.1000000000000001e-04,1.4822793966589186e+03,2.1851798427424532e+04,2.2056230615426473e+04,1.3929157477470453e+03,1.7872714946997610e+02
2.1049999999999999e-04,1.4714518050057657e+03,2.1696169631417972e+04,2.1899146493888984e+04,1.3827402681341591e+03,1.7742289032172306e+02
2.1100000000000001e-04,1.4607033055543063e+03,2.1541669901444257e+04,2.1743199612039927e+04,1.3726391605604808e+03,1.7612817845430084e+02
2.1149999999999999e-04,1.4500333205605180e+03,2.1388287665136435e+04,2.1588383212778434e+04,1.3626118787988294e+03,1.7484290645346579e+02
2.1200000000000000e-04,1.4394412765006164e+03,2.1236016993490208e+04,2.1434687187881631e+04,1.3526578311990693e+03,1.7356703117060562e+02
2.1249999999999999e-04,1.4289266040402342e+03,2.1084846687909412e+04,2.1282104409646396e+04,1.3427764662052664e+03,1.7230044948782859e+02
2.1300000000000000e-04,1.4184887380038115e+03,2.0934771609551957e+04,2.1130625007649898e+04,1.3329672278499543e+03,1.7104312603450478e+02
2.1350000000000001e-04,1.4081271173442244e+03,2.0785781619476867e+04,2.0980242478181099e+04,1.3232296226354715e+03,1.6979496781219552e+02
2.1400000000000000e-04,1.3978411851126218e+03,2.0637872102945548e+04,2.0830947793663516e+04,1.3135631467697976e+03,1.6855594371578678e+02
2.1450000000000001e-04,1.3876303884284914e+03,2.0491032938143682e+04,2.0682734950824568e+04,1.3039673260754766e+03,1.6732596025829497e+02
2.1499999999999999e-04,1.3774941784499440e+03,2.0345258841865885e+04,2.0535595001249902e+04,1.2944416387917449e+03,1.6610497925393281e+02
2.1550000000000001e-04,1.3674320103442074e+03,2.0200539057054986e+04,2.0389521498190450e+04,1.2849855699052291e+03,1.6489290118653270e+02
2.1599999999999999e-04,1.3574433432583462e+03,2.0056867884515239e+04,2.0244504996756012e+04,1.2755985639696291e+03,1.6368968412636082e+02
2.1650000000000000e-04,1.3475276402901870e+03,1.9914234914266446e+04,2.0100538722878773e+04,1.2662801016761077e+03,1.6249523252448523e+02
2.1699999999999999e-04,1.3376843684594608e+03,1.9772635156487006e+04,1.9957613454258331e+04,1.2570296600162510e+03,1.6130951141790945e+02
2.1750000000000000e-04,1.3279129986791531e+03,1.9632059157855831e+04,1.9815722979233578e+04,1.2478467719635214e+03,1.6013243439329267e+02
2.1800000000000001e-04,1.3182130057270681e+03,1.9492502395572919e+04,1.9674858836587984e+04,1.2387309614448413e+03,1.5896397027112732e+02
2.1850000000000000e-04,1.3085838682175947e+03,1.9353955439632948e+04,1.9535015263402413e+04,1.2296817789025263e+03,1.5780403228054598e+02
2.1900000000000001e-04,1.2990250685736808e+03,1.9216413171488435e+04,1.9396183875799084e+04,1.2206987325519767e+03,1.5665258291810068e+02
2.1950000000000000e-04,1.2895360929990165e+03,1.9079865607146377e+04,1.9258358518186455e+04,1.2117813368149796e+03,1.5550953015976546e+02
2.2000000000000001e-04,1.2801164314504131e+03,1.8944307261732072e+04,1.9121530373785950e+04,1.2029290704496316e+03,1.5437483319372143e+02
2.2049999999999999e-04,1.2707655776103891e+03,1.8809728473351977e+04,1.8985693000996253e+04,1.1941414445802639e+03,1.5324840365433306e+02
2.2100000000000001e-04,1.2614830288599560e+03,1.8676124389211589e+04,1.8850837791433325e+04,1.1854179673179183e+03,1.5213020691984684e+02
2.2149999999999999e-04,1.2522682862516019e+03,1.8543486205967274e+04,1.8716958807057126e+04,1.1767581965559189e+03,1.5102016282340094e+02
2.2200000000000000e-04,1.2431208544824708e+03,1.8411809482930912e+04,1.8584048122635213e+04,1.1681616823339932e+03,1.4991824006200022e+02
2.2249999999999999e-04,1.2340402418677413e+03,1.8281085446204030e+04,1.8452100199279084e+04,1.1596279982397923e+03,1.4882435823904638e+02
2.2300000000000000e-04,1.2250259603141965e+03,1.8151309128674176e+04,1.8321107187478847e+04,1.1511566807622999e+03,1.4773848044878491e+02
2.2350000000000001e-04,1.2160775252939893e+03,1.8022471280669335e+04,1.8191063204175836e+04,1.1427472720820265e+03,1.4666052178903641e+02
2.2400000000000000e-04,1.2071944558185996e+03,1.7894566616275304e+04,1.8061960028098227e+04,1.1343992832934164e+03,1.4559044246203939e+02
2.2450000000000001e-04,1.1983762744129774e+03,1.7767586184499000e+04,1.7933791529783404e+04,1.1261122542490120e+03,1.4452816093343233e+02
2.2499999999999999e-04,1.1896225070898820e+03,1.7641525257272122e+04,1.7806549683091071e+04,1.1178857224531257e+03,1.4347364284904154e+02
2.2550000000000001e-04,1.1809326833244008e+03,1.7516375648345333e+04,1.7680228805684237e+04,1.1097192692447252e+03,1.4242681397788306e+02
2.2599999999999999e-04,1.1723063360286615e+03,1.7392132988721452e+04,1.7554821480015074e+04,1.1016124692549756e+03,1.4138764283474904e+02
2.2650000000000000e-04,1.1637430015267230e+03,1.7268789127711927e+04,1.7430322375149190e+04,1.0935649178105568e+03,1.4035605508426761e+02
2.2699999999999999e-04,1.1552422195296531e+03,1.7146339236266605e+04,1.7306724147856949e+04,1.0855761780702796e+03,1.3933201432868952e+02
2.2750000000000000e-04,1.1468035331107874e+03,1.7024774763552705e+04,1.7184021169547043e+04,1.0776458183932755e+03,1.3831544245049611e+02
2.2800000000000001e-04,1.1384264886811709e+03,1.6904090607406681e+04,1.7062205784295133e+04,1.0697733804655263e+03,1.3730630055973904e+02
2.2850000000000000e-04,1.1301106359651740e+03,1.6784278493667196e+04,1.6941272155258412e+04,1.0619584312653828e+03,1.3630451363260067e+02
2.2900000000000001e-04,1.1218555279762904e+03,1.6665333806437775e+04,1.6821212809237761e+04,1.0542005360709222e+03,1.3531004750237094e+02
2.2949999999999999e-04,1.1136607209931142e+03,1.6547248946260996e+04,1.6702022302183243e+04,1.0464992982655940e+03,1.3432283358947166e+02
2.3000000000000001e-04,1.1055257745354832e+03,1.6430019604888366e+04,1.6583693697882671e+04,1.0388543156308788e+03,1.3334284015906729e+02
2.3049999999999999e-04,1.0974502513408097e+03,1.6313638224566988e+04,1.6466221857534016e+04,1.0312652038907881e+03,1.3236999865084562e+02
2.3100000000000000e-04,1.0894337173405713e+03,1.6198100100822092e+04,1.6349599918053995e+04,1.0237315513633830e+03,1.3140427308089738e+02
2.3149999999999999e-04,1.0814757416369839e+03,1.6083397349226645e+04,1.6233822487795536e+04,1.0162529510970844e+03,1.3044559181007526e+02
2.3200000000000000e-04,1.0735758964798356e+03,1.5969525036320745e+04,1.6118882448315009e+04,1.0088289737403370e+03,1.2949391674795140e+02
2.3250000000000001e-04,1.0657337572434999e+03,1.5856475533624900e+04,1.6004774236643527e+04,1.0014592118915330e+03,1.2854917908978427e+02
2.3300000000000000e-04,1.0579489024041065e+03,1.5744244324645835e+04,1.5891490905445964e+04,9.9414325708347315e+02,1.2761134477036273e+02
2.3350000000000001e-04,1.0502209135168880e+03,1.5632824368836438e+04,1.5779027232030625e+04,9.8688073341207519e+02,1.2668035060151692e+02
2.3400000000000000e-04,1.0425493751936856e+03,1.5522211407285424e+04,1.5667376737005718e+04,9.7967126044377392e+02,1.2575616452340228e+02
2.3450000000000001e-04,1.0349338750806221e+03,1.5412398447363579e+04,1.5556534458135029e+04,9.7251447301949111e+02,1.2483872348977815e+02
2.3499999999999999e-04,1.0273740038359390e+03,1.5303380895592039e+04,1.5446493988185837e+04,9.6540998319370874e+02,1.2392799183233330e+02
2.3550000000000001e-04,1.0198693551079904e+03,1.5195151504377776e+04,1.5337250155452399e+04,9.5835740730034786e+02,1.2302390411296244e+02
2.3599999999999999e-04,1.0124195255134055e+03,1.5087705494081776e+04,1.5228796353261278e+04,9.5135634343022184e+02,1.2212642293065380e+02
2.3650000000000000e-04,1.0050241146154013e+03,1.4981035853500340e+04,1.5121127274506616e+04,9.4440640838701347e+02,1.2123548543573480e+02
2.3699999999999999e-04,9.9768272490226423e+02,1.4875138152584121e+04,1.5014236472734163e+04,9.3750721853392224e+02,1.2035105757313630e+02
2.3750000000000000e-04,9.9039496176597811e+02,1.4770005884094579e+04,1.4908118930148070e+04,9.3065841741264830e+02,1.1947308130910727e+02
2.3800000000000001e-04,9.8316043348101800e+02,1.4665634826614136e+04,1.4802768601392512e+04,9.2385964508075813e+02,1.1860152417598351e+02
2.3850000000000000e-04,9.7597875118329205e+02,1.4562018527143111e+04,1.4698180685475651e+04,9.1711055427346946e+02,1.1773632840429593e+02
2.3900000000000001e-04,9.6884952884923950e+02,1.4459152489537235e+04,1.4594349208453474e+04,9.1041077944157269e+02,1.1687745853927601e+02
2.3949999999999999e-04,9.6177238327508223e+02,1.4357030076162606e+04,1.4491269202052521e+04,9.0375995888137049e+02,1.1602485509381683e+02
2.4000000000000001e-04,9.5474693405622691e+02,1.4255646646477093e+04,1.4388934547692974e+04,8.9715771670863705e+02,1.1517848124450666e+02
2.4049999999999999e-04,9.4777280356681877e+02,1.4154995780737067e+04,1.4287340176815749e+04,8.9060369260349671e+02,1.1433827985866174e+02
2.4100000000000000e-04,9.4084961693944149e+02,1.4055073122199115e+04,1.4186480120843393e+04,8.8409752642456078e+02,1.1350421679488318e+02
2.4149999999999999e-04,9.3397700204497050e+02,1.3955872673486097e+04,1.4086349550853774e+04,8.7763887995425466e+02,1.1267623895859003e+02
2.4200000000000000e-04,9.2715458947256775e+02,1.3857390238418462e+04,1.3986942834377885e+04,8.7122741251486696e+02,1.1185431338441379e+02
2.4250000000000001e-04,9.2038201250982831e+02,1.3759619880325306e+04,1.3888255316576993e+04,8.6486279356771502e+02,1.1103838736475211e+02
2.4300000000000000e-04,9.1365890712306657e+02,1.3662557186651407e+04,1.3790281435873243e+04,8.5854467869778455e+02,1.1022842555264356e+02
2.4350000000000001e-04,9.0698491193775044e+02,1.3566196105403040e+04,1.3693016411378805e+04,8.5227272691665530e+02,1.0942437418776831e+02
2.4399999999999999e-04,9.0035966821907755e+02,1.3470532120553573e+04,1.3596454590856767e+04,8.4604658704467602e+02,1.0862619691081090e+02
2.4449999999999998e-04,8.9378281985269132e+02,1.3375559380461651e+04,1.3500591127631938e+04,8.3986592039065090e+02,1.0783384209257429e+02
2.4499999999999999e-04,8.8725401332553974e+02,1.3281273588373326e+04,1.3405420509875010e+04,8.3373038905801968e+02,1.0704727540391252e+02
2.4550000000000000e-04,8.8077289770687582e+02,1.3187669235370064e+04,1.3310938081925953e+04,8.2763967192283508e+02,1.0626644849478714e+02
2.4600000000000002e-04,8.7433912462939077e+02,1.3094742137850320e+04,1.3217138604603591e+04,8.2159344640920244e+02,1.0549132780537911e+02
2.4649999999999997e-04,8.6795234827049364e+02,1.3002486854253337e+04,1.3124017554337988e+04,8.1559139758736637e+02,1.0472186549631829e+02
2.4699999999999999e-04,8.6161222533371699e+02,1.2910899041773853e+04,1.3031569762549887e+04,8.0963320098795430e+02,1.0395802621905614e+02
2.4750000000000000e-04,8.5531841503027056e+02,1.2819973212170502e+04,1.2939790620118030e+04,8.0371853516239025e+02,1.0319976174044882e+02
2.4800000000000001e-04,8.4907057906071941e+02,1.2729704959473835e+04,1.2848674921228347e+04,7.9784707240705302e+02,1.0244703604999802e+02
2.4850000000000002e-04,8.4286838159680156e+02,1.2640088979129840e+04,1.2758218025035967e+04,7.9201849448824760e+02,1.0169980283194673e+02
2.4899999999999998e-04,8.3671148926337639e+02,1.2551121020867766e+04,1.2668414857116542e+04,7.8623248458349917e+02,1.0095802746305480e+02
2.4949999999999999e-04,8.3059957112050404e+02,1.2462796044774383e+04,1.2579260919836219e+04,7.8048873756982084e+02,1.0022166616287529e+02
2.5000000000000001e-04,8.2453229864565981e+02,1.2375109866755694e+04,1.2490751349176178e+04,7.7478694786994492e+02,9.9490684673587907e+01
2.5050000000000002e-04,8.1850934571607422e+02,1.2288057521129464e+04,1.2402881738130091e+04,7.6912681509353115e+02,9.8765039850734411e+01
2.5099999999999998e-04,8.1253038859120386e+02,1.2201634720886796e+04,1.2315647293227696e+04,7.6350803359766633e+02,9.8044696231035459e+01
2.5149999999999999e-04,8.0659510589532761e+02,1.2115836521979698e+04,1.2229043561885395e+04,7.5793030036578057e+02,9.7329610932481728e+01
2.5200000000000000e-04,8.0070317860027671e+02,1.2030658614130400e+04,1.2143065766538130e+04,7.5239331002887502e+02,9.6619748176176472e+01
2.5250000000000001e-04,7.9485429000828287e+02,1.1946096221103391e+04,1.2057709456684053e+04,7.4689676371200130e+02,9.5915066792246989e+01
2.5300000000000002e-04,7.8904812573495781e+02,1.1862145125396724e+04,1.1972969977665052e+04,7.4144036457163929e+02,9.5215531752012339e+01
2.5349999999999998e-04,7.8328437369239384e+02,1.1778800738514619e+04,1.1888842974976389e+04,7.3602382244405817e+02,9.4521103688530047e+01
2.5399999999999999e-04,7.7756272407238725e+02,1.1696058862373291e+04,1.1805323943041323e+04,7.3064684770349777e+02,9.3831747535548288e+01
2.5450000000000001e-04,7.7188286932978860e+02,1.1613914989841680e+04,1.1722408576856295e+04,7.2530915347386053e+02,9.3147424689709737e+01
2.5500000000000002e-04,7.6624450416597051e+02,1.1532364875612271e+04,1.1640092441581364e+04,7.2001045188496118e+02,9.2468099455928382e+01
2.5549999999999998e-04,7.6064732551241718e+02,1.1451404102510962e+04,1.1558371226289906e+04,7.1475045730813599e+02,9.1793734150005832e+01
2.5599999999999999e-04,7.5509103251443332e+02,1.1371028441646755e+04,1.1477240565166598e+04,7.0952888565047351e+02,9.1124293105245442e+01
2.5650000000000000e-04,7.4957532651497547e+02,1.1291233628499438e+04,1.1396696183084554e+04,7.0434545636558869e+02,9.0459740151838332e+01
2.5700000000000001e-04,7.4409991103859693e+02,1.1212015464382479e+04,1.1316733829150733e+04,6.9919989156551492e+02,8.9800039739101067e+01
2.5750000000000002e-04,7.3866449177551203e+02,1.1133369796426792e+04,1.1237349277389585e+04,6.9409191505163835e+02,8.9145156775710348e+01
2.5799999999999998e-04,7.3326877656577767e+02,1.1055292398604914e+04,1.1158538365289889e+04,6.8902125215519118e+02,8.8495055269471095e+01
2.5849999999999999e-04,7.2791247538358687e+02,1.0977779206845793e+04,1.1080296875395812e+04,6.8398762853009430e+02,8.7849701023169246e+01
2.5900000000000001e-04,7.2259530032168220e+02,1.0900826003269001e+04,1.1002620716369420e+04,6.7899077308699088e+02,8.7209057988610539e+01
2.5950000000000002e-04,7.1731696557588043e+02,1.0824428882426175e+04,1.0925505704364652e+04,6.7403041660111194e+02,8.6573093548140378e+01
2.5999999999999998e-04,7.1207718742970872e+02,1.0748583682527213e+04,1.0848947870429198e+04,6.6910629527616766e+02,8.5941772025358205e+01
2.6049999999999999e-04,7.0687568423915411e+02,1.0673286636264762e+04,1.0772943100316566e+04,6.6421814592911687e+02,8.5315062125820077e+01
2.6100000000000000e-04,7.0171217641752696e+02,1.0598533549538522e+04,1.0697487532475730e+04,6.5936570867231421e+02,8.4692927654764617e+01
2.6150000000000001e-04,6.9658638642043206e+02,1.0524320691053290e+04,1.0622577055112983e+04,6.5454872032236381e+02,8.4075337676267964e+01
2.6200000000000003e-04,6.9149803873084886e+02,1.0450643792388903e+04,1.0548207834697503e+04,6.4976692022218049e+02,8.3462255147267115e+01
2.6249999999999998e-04,6.8644685984432465e+02,1.0377499218822282e+04,1.0474375726926373e+04,6.4502004560918976e+02,8.2853650160071084e+01
2.6300000000000000e-04,6.8143257825427020e+02,1.0304882765403541e+04,1.0401076970134251e+04,6.4030784124129241e+02,8.2249486187474304e+01
2.6350000000000001e-04,6.7645492443736930e+02,1.0232791025376908e+04,1.0328307493235858e+04,6.3563005337029790e+02,8.1649735568658343e+01
2.6400000000000002e-04,6.7151363083908961e+02,1.0161219889741333e+04,1.0256063710816321e+04,6.3098643759270817e+02,8.1054362492709060e+01
2.6449999999999998e-04,6.6660843185930196e+02,1.0090166075951973e+04,1.0184341655439552e+04,6.2637674718525523e+02,8.0463340436540875e+01
2.6499999999999999e-04,6.6173906383800306e+02,1.0019625379942037e+04,1.0113137842004915e+04,6.2180073937030465e+02,7.9876632433309851e+01
2.6550000000000000e-04,6.5690526504114439e+02,9.9495944796304684e+03,1.0042448258757970e+04,6.1725816307076639e+02,7.9294211599534265e+01
2.6600000000000001e-04,6.5210677564656430e+02,9.8800690492081339e+03,9.9722693883073225e+03,6.1274877074190408e+02,7.8716039708491735e+01
2.6650000000000003e-04,6.4734333773002118e+02,9.8110458713247208e+03,9.9025971451195946e+03,6.0827231029246832e+02,7.8142091043351002e+01
2.6699999999999998e-04,6.4261469525133032e+02,9.7425207391874283e+03,9.8334280846254842e+03,6.0382854144915655e+02,7.7572328466905901e+01
2.6750000000000000e-04,6.3792059404059989e+02,9.6744907337791228e+03,9.7647582343874674e+03,5.9941722506653241e+02,7.7006729186721486e+01
2.6800000000000001e-04,6.3326078178457192e+02,9.6069517844968650e+03,9.6965843807225465e+03,5.9503813530270236e+02,7.6445257129173115e+01
2.6850000000000002e-04,6.2863500801305770e+02,9.5399010831259948e+03,9.6289026893114205e+03,5.9069104104919461e+02,7.5887890458941911e+01
2.6899999999999998e-04,6.2404302408547665e+02,9.4733344007013366e+03,9.5617100401037897e+03,5.8637571580998883e+02,7.5334591302643275e+01
2.6949999999999999e-04,6.1948458317748862e+02,9.4072488136546162e+03,9.4950025073953148e+03,5.8209191974319219e+02,7.4785336743274684e+01
2.7000000000000000e-04,6.1495944026773088e+02,9.3416399231841497e+03,9.4287768782992498e+03,5.7783941755985688e+02,7.4240087229207120e+01
2.7050000000000002e-04,6.1046735212464466e+02,9.2765049190399004e+03,9.3630291116236476e+03,5.7361796695893099e+02,7.3698821153529252e+01
2.7099999999999997e-04,6.0600807729340329e+02,9.2118395774780074e+03,9.2977560685349454e+03,5.6942734180956177e+02,7.3161500632387970e+01
2.7149999999999999e-04,6.0158137608293111e+02,9.1476414583199075e+03,9.2329538612825563e+03,5.6526731674571056e+02,7.2628107674376452e+01
2.7200000000000000e-04,5.9718701055302301e+02,9.0839065148334921e+03,9.1686196375991276e+03,5.6113768372584218e+02,7.2098605811012476e+01
2.7250000000000001e-04,5.9282474450155246e+02,9.0206324047022063e+03,9.1047496829126612e+03,5.5703822646713252e+02,7.1572977831474418e+01
2.7300000000000002e-04,5.8849434345177724e+02,8.9578148586859024e+03,9.0413412322882796e+03,5.5296873398601019e+02,7.1051184814282806e+01
2.7349999999999998e-04,5.8419557463973410e+02,8.8954513426638441e+03,8.9783904321798764e+03,5.4892897683929550e+02,7.0533207739802606e+01
2.7399999999999999e-04,5.7992820700172820e+02,8.8335373685559753e+03,8.9158943637453049e+03,5.4491873117703290e+02,7.0019005581084571e+01
2.7450000000000000e-04,5.7569201116191414e+02,8.7720705246265570e+03,8.8538490155998006e+03,5.4093776363490997e+02,6.9508560777814523e+01
2.7500000000000002e-04,5.7148675941996589e+02,8.7110465546644555e+03,8.7922515444713063e+03,5.3698586144742148e+02,6.9001834556505173e+01
2.7549999999999997e-04,5.6731222573883758e+02,8.6504634904805280e+03,8.7310981334298558e+03,5.3306281225216117e+02,6.8498813680550711e+01
2.7599999999999999e-04,5.6316818573261298e+02,8.5903172944835387e+03,8.6703862827756966e+03,5.2916842511453524e+02,6.7999461149881654e+01
2.7650000000000000e-04,5.5905441665444687e+02,8.5306060838200065e+03,8.6101123845871043e+03,5.2530249784135322e+02,6.7503764335269580e+01
2.7700000000000001e-04,5.5497069738458936e+02,8.4713255330793618e+03,8.5502740205559967e+03,5.2146483424923372e+02,6.7011683117752341e+01
2.7750000000000002e-04,5.5091680841850257e+02,8.4124734901491320e+03,8.4908673954412661e+03,5.1765521448867275e+02,6.6523202322790326e+01
2.7799999999999998e-04,5.4689253185506129e+02,8.3540453606175142e+03,8.4318898751346860e+03,5.1387342536867982e+02,6.6038279287668956e+01
2.7849999999999999e-04,5.4289765138483881e+02,8.2960391243553604e+03,8.3733374633511557e+03,5.1011924163249205e+02,6.5556900453017306e+01
2.7900000000000001e-04,5.3893195227848366e+02,8.2384504766831669e+03,8.3152076033690828e+03,5.0639246314948196e+02,6.5079026005592141e+01
2.7950000000000002e-04,5.3499522137517363e+02,8.1812779166110558e+03,8.2574965352453582e+03,5.0269288983005208e+02,6.4604647438705570e+01
2.7999999999999998e-04,5.3108724707116187e+02,8.1245174006849120e+03,8.2002021044586436e+03,4.9902034721897962e+02,6.4133727078636980e+01
2.8049999999999999e-04,5.2720781930839905e+02,8.0681675010913605e+03,8.1433207968564966e+03,4.9537464652765630e+02,6.3666256855469783e+01
2.8100000000000000e-04,5.2335672956324618e+02,8.0122238197473198e+03,8.0868505337087117e+03,4.9175560571526512e+02,6.3202195294635430e+01
2.8150000000000001e-04,5.1953377083526368e+02,7.9566845807383361e+03,8.0307875641997816e+03,4.8816301374934028e+02,6.2741531031400541e+01
2.8200000000000002e-04,5.1573873763608572e+02,7.9015450654003362e+03,7.9751295307769178e+03,4.8459666735165774e+02,6.2284219595803847e+01
2.8249999999999998e-04,5.1197142597837495e+02,7.8468036399884440e+03,7.9198724372999568e+03,4.8105634856461529e+02,6.1830251401612259e+01
2.8299999999999999e-04,5.0823163336485646e+02,7.7924559347786708e+03,7.8650140057341196e+03,4.7754186920610573e+02,6.1379585437661262e+01
2.8350000000000001e-04,5.0451915877743585e+02,7.7385009132784180e+03,7.8105505192557175e+03,4.7405304077095934e+02,6.0932217924046427e+01
2.8400000000000002e-04,5.0083380266639188e+02,7.6849345108123380e+03,7.7564801625919790e+03,4.7058970472022429e+02,6.0488110365165994e+01
2.8449999999999998e-04,4.9717536693965172e+02,7.6317557522261050e+03,7.7027995026380086e+03,4.6715168503352925e+02,6.0047259249164199e+01
2.8499999999999999e-04,4.9354365495214091e+02,7.5789601495600655e+03,7.6495067946346826e+03,4.6373881320791952e+02,5.9609621578005772e+01
2.8550000000000000e-04,4.8993847149521667e+02,7.5265462989304942e+03,7.5965983182171622e+03,4.6035088627647383e+02,5.9175189778719869e+01
2.8600000000000001e-04,4.8635962278617092e+02,7.4745093385201471e+03,7.5440719853330811e+03,4.5698771015852799e+02,5.8743917390409592e+01
2.8650000000000003e-04,4.8280691645781764e+02,7.4228480174520082e+03,7.4919237847019540e+03,4.5364907340450100e+02,5.8315798790379517e+01
2.8699999999999998e-04,4.7928016154815049e+02,7.3715578837056673e+03,7.4401517102528596e+03,4.5033479913627616e+02,5.7890791602287550e+01
2.8750000000000000e-04,4.7577916849007721e+02,7.3206383647177863e+03,7.3887520743085042e+03,4.4704470978477821e+02,5.7468896792224371e+01
2.8800000000000001e-04,4.7230374910123169e+02,7.2700853587899037e+03,7.3377233963858453e+03,4.4377866222756529e+02,5.7050074887359415e+01
2.8850000000000002e-04,4.6885371657385735e+02,7.2198983431368542e+03,7.2870623118037256e+03,4.4053649262306863e+02,5.6634326954305493e+01
